device_id,date,city,timestamp,longitude,latitude,duration_hours
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:52:24+03:00,39.28461,-6.79632,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:26+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:30:31+03:00,39.2846,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:17:51+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:12+03:00,39.28475,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:25:36+03:00,39.2847,-6.79623,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:52:31+03:00,39.28471,-6.79634,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 23:02:28+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:21+03:00,39.2847,-6.79632,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:26:09+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:52:37+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:16+03:00,39.28473,-6.79632,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:30:33+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:26:08+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:24+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:45:00+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:48+03:00,39.2847,-6.79636,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:11+03:00,39.28471,-6.79636,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:45:57+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:26:58+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:52:35+03:00,39.28474,-6.79632,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:15+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:44:08+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 22:44:52+03:00,39.28472,-6.79638,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:16:09+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 23:02:26+03:00,39.28471,-6.79632,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:44:59+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 23:13:49+03:00,39.28478,-6.79638,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 23:13:53+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:17:01+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:17:02+03:00,39.2847,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 21:17:49+03:00,39.28472,-6.79624,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dar es Salaam,2025-10-02 23:02:28+03:00,39.28464,-6.7963,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:03+03:00,35.7533,-6.1801,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:59+03:00,35.75335,-6.18014,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:39+03:00,35.75333,-6.18014,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:56+03:00,35.75333,-6.18011,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:42+03:00,35.75334,-6.18016,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:06+03:00,35.75332,-6.18011,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:17:21+03:00,35.75337,-6.18018,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:20+03:00,35.7533,-6.18016,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:53+03:00,35.7533,-6.1801,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:20:20+03:00,35.75331,-6.18013,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:07+03:00,35.75335,-6.18011,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:09+03:00,35.7533,-6.1801,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:54+03:00,35.75338,-6.18018,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:04+03:00,35.75333,-6.18013,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:07+03:00,35.75333,-6.18014,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:16:58+03:00,35.7533,-6.1801,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-02,Dodoma,2025-10-02 15:19:51+03:00,35.75337,-6.18012,14.205555555555556
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:14+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:20+03:00,39.28472,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:20+03:00,39.28472,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:21+03:00,39.28471,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:28+03:00,39.28475,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:36+03:00,39.2847,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:32:23+03:00,39.28477,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:11+03:00,39.284757,-6.796372,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:44+03:00,39.28474,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:22+03:00,39.284772,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:58+03:00,39.2847,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:38+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:13+03:00,39.28471,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:59+03:00,39.28471,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:33+03:00,39.28478,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:19+03:00,39.28471,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:56+03:00,39.2847,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:47+03:00,39.28466,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:13+03:00,39.28478,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:44+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:12+03:00,39.28477,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:37+03:00,39.28473,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:19+03:00,39.28467,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:22+03:00,39.28472,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:11+03:00,39.2847,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:28+03:00,39.2847,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:30+03:00,39.28475,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:25+03:00,39.2847,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:41+03:00,39.28478,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:10+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:46+03:00,39.28474,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:38+03:00,39.28476,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:27+03:00,39.28471,-6.79625,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:14+03:00,39.28474,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:49+03:00,39.28462,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:31+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:00:14+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:18+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:48+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:47+03:00,39.2847,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:34+03:00,39.2847,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:12+03:00,39.28476,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:35+03:00,39.28474,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:41+03:00,39.28471,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:19+03:00,39.2847,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:28+03:00,39.2847,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:19+03:00,39.28474,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:23+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:49+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:42+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:15+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 02:38:43+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:24+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 02:19:40+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:42+03:00,39.28472,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:06:26+03:00,39.28477,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:40+03:00,39.28475,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:53+03:00,39.28477,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:26+03:00,39.28474,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:35+03:00,39.28472,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:12:24+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:07:32+03:00,39.2847,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:32:53+03:00,39.28463,-6.79622,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:26+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:31:22+03:00,39.28471,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 01:13:55+03:00,39.28474,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 00:31:14+03:00,39.28473,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:50+03:00,39.28477,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:48+03:00,39.28478,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:21:01+03:00,39.28472,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:33+03:00,39.28477,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:36:12+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:19:43+03:00,39.28477,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:28+03:00,39.28473,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:50+03:00,39.2847,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:19:59+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:58+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:39+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:36:34+03:00,39.2847,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:10:58+03:00,39.28472,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:20+03:00,39.2847,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:26+03:00,39.28478,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:42+03:00,39.2847,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:07+03:00,39.28473,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:36:28+03:00,39.28467,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:36:23+03:00,39.28477,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:01+03:00,39.28478,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:20:55+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:21+03:00,39.28472,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:23:56+03:00,39.28471,-6.79627,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:03+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:50+03:00,39.28472,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:33+03:00,39.28476,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:25+03:00,39.28472,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:14+03:00,39.28477,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:04+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:56+03:00,39.28474,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:57+03:00,39.28475,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:57+03:00,39.28473,-6.79621,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:10:52+03:00,39.28472,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:52+03:00,39.28474,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:54+03:00,39.28476,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:59+03:00,39.28474,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:21:33+03:00,39.284774,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:18+03:00,39.28472,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:21:30+03:00,39.28478,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:11+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:26+03:00,39.2847,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:10:39+03:00,39.28475,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:01+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:02+03:00,39.28462,-6.79622,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:56+03:00,39.28475,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:48+03:00,39.28468,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:09+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:24+03:00,39.28477,-6.79638,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:53+03:00,39.28471,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:08+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:19:07+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:28:48+03:00,39.28468,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:02+03:00,39.28464,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:35:07+03:00,39.28476,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:31+03:00,39.2847,-6.79633,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:40:38+03:00,39.28476,-6.79631,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:14+03:00,39.28478,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 05:41:38+03:00,39.28473,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:10:07+03:00,39.28475,-6.79634,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:15:55+03:00,39.28478,-6.79637,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:53+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:10:54+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:54+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:15+03:00,39.28474,-6.79635,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:14:16+03:00,39.28478,-6.79636,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:47:10+03:00,39.28478,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:28:58+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:16:51+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:22:52+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 06:05:02+03:00,39.2847,-6.7963,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:21:43+03:00,39.28472,-6.79632,9.96
a481f16a-7098-40c4-aadb-124beece0d6c,2025-10-06,Dar es Salaam,2025-10-06 22:19:02+03:00,39.28476,-6.79634,9.96
