device_id,date,city,timestamp,longitude,latitude
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 13:22:23+03:00,39.2058733,-6.868228
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 20:26:21+03:00,39.2076277,-6.867136
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 03:17:00+03:00,39.2639148,-6.7780672
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 21:20:14+03:00,39.2448206,-6.7758324
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 22:21:02+03:00,39.2444406,-6.7765027
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dar es Salaam,2025-10-04 15:11:29+03:00,39.2058242,-6.8682612
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dodoma,2025-10-04 18:51:11+03:00,35.749246,-6.1692887
74d6791f-340a-40f6-939b-c580cfabc6ff,2025-10-04,Dodoma,2025-10-04 18:55:20+03:00,35.7492036,-6.1692164
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:06:56+03:00,39.2832652,-6.8248189
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:10:22+03:00,39.2825936,-6.8231076
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:10:20+03:00,39.2825711,-6.8231548
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:10:21+03:00,39.2825936,-6.8231076
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:07:02+03:00,39.2834571,-6.8246711
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:06:03+03:00,39.283222,-6.8248563
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:08:03+03:00,39.2834289,-6.8247892
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:09:18+03:00,39.2847187,-6.8222652
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 09:36:22+03:00,39.2831061,-6.8249753
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 17:20:16+03:00,39.254102,-6.8012215
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:07:03+03:00,39.2834355,-6.8247441
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:10:17+03:00,39.2825936,-6.8231076
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dar es Salaam,2025-10-05 10:08:28+03:00,39.2832777,-6.824782
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dodoma,2025-10-05 04:09:58+03:00,35.7183531,-6.2110512
2db9d5ca-9b33-4544-a461-f46495b6ee2b,2025-10-05,Dodoma,2025-10-05 04:09:07+03:00,35.7183343,-6.2110424
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:22:43+03:00,39.28473,-6.79636
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:19:07+03:00,39.28465,-6.79633
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:23:58+03:00,39.28461,-6.79648
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:23:42+03:00,39.28476,-6.7963
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:20:14+03:00,39.28474,-6.79627
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dar es Salaam,2025-10-06 13:20:39+03:00,39.2847,-6.79634
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 12:37:39+03:00,35.7477068,-6.1805415
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:42:31+03:00,35.7551861,-6.2212165
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:42:14+03:00,35.74744,-6.1807806
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 16:01:35+03:00,35.7819301,-6.1900421
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 11:48:56+03:00,35.7477774,-6.18052
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 19:51:17+03:00,35.7825481,-6.1868618
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 14:37:25+03:00,35.747987,-6.1807502
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 13:51:25+03:00,35.7551555,-6.1875212
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 11:27:18+03:00,35.7825341,-6.1869768
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 19:46:44+03:00,35.7826154,-6.18682
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 12:39:08+03:00,35.7476715,-6.1805545
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 16:20:03+03:00,35.7813082,-6.189203
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:36:00+03:00,35.7476363,-6.1805452
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 19:36:26+03:00,35.782417,-6.1873634
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:23:40+03:00,35.7474224,-6.1807057
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 19:04:50+03:00,35.782565,-6.1869866
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:00:00+03:00,35.7476787,-6.1805221
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:31:18+03:00,35.7480761,-6.1805013
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:35:31+03:00,35.7477243,-6.1805141
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 16:01:40+03:00,35.7819705,-6.1900438
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 10:10:16+03:00,35.7606037,-6.2218478
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:03:19+03:00,35.7476978,-6.1805842
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:50:45+03:00,35.7476173,-6.180543
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:08:28+03:00,35.7476804,-6.1805034
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 11:49:39+03:00,35.747708,-6.1805658
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 14:17:11+03:00,35.7599321,-6.1887104
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:44:32+03:00,35.7585086,-6.2293436
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:25:10+03:00,35.7476684,-6.1807052
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:10:27+03:00,35.747633,-6.1805434
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:28:56+03:00,35.7476616,-6.1805503
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:46:15+03:00,35.7476657,-6.1805534
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 12:21:43+03:00,35.7477365,-6.1805637
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 10:11:38+03:00,35.7607086,-6.2207777
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:39:51+03:00,35.74521,-6.1822347
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 13:51:56+03:00,35.7552066,-6.1874728
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 14:19:12+03:00,35.7595824,-6.1882407
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:16:51+03:00,35.74778,-6.1805017
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:56:10+03:00,35.7542785,-6.2388143
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:58:59+03:00,35.75438,-6.23885
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:41:19+03:00,35.74748,-6.1807701
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:03:15+03:00,35.7476285,-6.180501
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 16:14:31+03:00,35.7819161,-6.1900856
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:00:30+03:00,35.7481567,-6.180535
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:54:20+03:00,35.7765016,-6.1884701
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:29:19+03:00,35.74741,-6.1807028
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:05:09+03:00,35.7477217,-6.1805267
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:41:52+03:00,35.7476763,-6.1805533
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 12:49:08+03:00,35.7477012,-6.1805357
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 16:49:51+03:00,35.7813337,-6.189271
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:25:21+03:00,35.7476682,-6.1807502
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 11:02:09+03:00,35.7822842,-6.1859365
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:30:33+03:00,35.7476381,-6.1805132
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:59:29+03:00,35.7819083,-6.1901077
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 11:04:25+03:00,35.7825186,-6.1869866
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:42:51+03:00,35.7477032,-6.180578
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 08:44:33+03:00,35.747748,-6.1805335
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 19:37:28+03:00,35.7824378,-6.1867171
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 13:50:26+03:00,35.7547255,-6.1872724
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 10:12:29+03:00,35.7613161,-6.2199046
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 09:12:21+03:00,35.7473558,-6.1807366
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:02:21+03:00,35.7477808,-6.1806544
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:01:03+03:00,35.7481231,-6.1805022
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-06,Dodoma,2025-10-06 15:42:57+03:00,35.7457732,-6.1783131
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:08+03:00,39.2847,-6.7963
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:22:06+03:00,39.28475,-6.79635
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:59+03:00,39.28478,-6.79634
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:23+03:00,39.2847,-6.79637
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:24:14+03:00,39.2847,-6.79624
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:55+03:00,39.28476,-6.79638
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:25:57+03:00,39.28476,-6.79635
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:51+03:00,39.28477,-6.79635
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:22:08+03:00,39.28473,-6.79627
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dar es Salaam,2025-10-07 13:23:28+03:00,39.28465,-6.79633
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 16:46:24+03:00,35.7825,-6.186064
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:02:41+03:00,35.7477335,-6.1805838
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:03:00+03:00,35.7474628,-6.180745
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 19:05:40+03:00,35.7825833,-6.1869175
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:37:08+03:00,35.7477623,-6.1806364
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:10:05+03:00,35.7477356,-6.180563
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 10:53:07+03:00,35.7475258,-6.1806678
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:06:48+03:00,35.747831,-6.1807088
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:20:35+03:00,35.7475781,-6.1809522
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:56:10+03:00,35.7477778,-6.1805771
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:19:55+03:00,35.7477137,-6.1806013
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:38:16+03:00,35.7475832,-6.1807715
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:42:27+03:00,35.7477477,-6.1805564
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:33:32+03:00,35.747748,-6.1805001
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:18:33+03:00,35.7456671,-6.1809604
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 14:53:24+03:00,35.7477804,-6.180566
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 13:11:11+03:00,35.7477602,-6.1805368
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:14:19+03:00,35.7477682,-6.1805805
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 14:58:07+03:00,35.747783,-6.1807418
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:24:20+03:00,35.7480653,-6.1809776
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:38:06+03:00,35.747716,-6.1805893
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:38:56+03:00,35.74778,-6.1805337
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:19:00+03:00,35.7477536,-6.1806772
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 18:53:57+03:00,35.7736263,-6.1699774
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:38:28+03:00,35.7476606,-6.1806031
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 10:53:27+03:00,35.747865,-6.1806131
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:44:29+03:00,35.747758,-6.1805105
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:38:28+03:00,35.7475803,-6.1807581
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:05:06+03:00,35.7478311,-6.1807234
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:19:14+03:00,35.7476288,-6.1805628
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 10:27:52+03:00,35.7477516,-6.180586
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:16:10+03:00,35.7477077,-6.1803614
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:54:45+03:00,35.7473759,-6.1807538
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 18:55:18+03:00,35.7825685,-6.1874521
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 17:05:01+03:00,35.782274,-6.1859047
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:13:51+03:00,35.7477143,-6.180778
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:23:17+03:00,35.7477061,-6.1805101
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:22:25+03:00,35.7475782,-6.1807134
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:30:42+03:00,35.7476405,-6.1805058
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 12:29:47+03:00,35.7477211,-6.1805377
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 14:49:47+03:00,35.7477153,-6.1805317
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:33:15+03:00,35.7477284,-6.1806011
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:10:50+03:00,35.7477051,-6.180587
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:54:33+03:00,35.7473262,-6.1807014
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:20:18+03:00,35.747751,-6.1805217
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 14:59:06+03:00,35.7477182,-6.1807449
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 15:13:00+03:00,35.7477706,-6.1808202
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 10:52:00+03:00,35.7477573,-6.1805521
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 16:46:51+03:00,35.782356,-6.18612
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 17:10:53+03:00,35.7824744,-6.1860104
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 08:16:44+03:00,35.7473748,-6.1806865
7BBECB05-50F4-43D7-8C80-119F3EC69A19,2025-10-07,Dodoma,2025-10-07 11:26:26+03:00,35.7476607,-6.1805158
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:21:54+03:00,39.2847,-6.79628
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:20:45+03:00,39.2847,-6.7963
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:00+03:00,39.28462,-6.79626
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:31+03:00,39.2847,-6.7963
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:20:44+03:00,39.28472,-6.79632
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:21:21+03:00,39.28477,-6.7963
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:28:05+03:00,39.2847,-6.7963
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:38+03:00,39.28473,-6.79631
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:52+03:00,39.28462,-6.79633
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:32+03:00,39.2847,-6.7963
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dar es Salaam,2025-10-03 11:23:12+03:00,39.28475,-6.79624
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:47:15+03:00,35.75331,-6.18005
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:47:07+03:00,35.75332,-6.18013
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:46:53+03:00,35.75337,-6.18016
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:46:01+03:00,35.75332,-6.18014
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:45:02+03:00,35.75336,-6.1801
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:47:00+03:00,35.7533,-6.1801
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:46:03+03:00,35.7533,-6.1801
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:46:06+03:00,35.7533,-6.18012
7a8880a5-945a-44df-95ad-b22420468584,2025-10-03,Dodoma,2025-10-03 16:47:57+03:00,35.75333,-6.1801
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dar es Salaam,2025-10-06 20:00:33+03:00,39.27995,-6.82
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dar es Salaam,2025-10-06 20:00:16+03:00,39.28,-6.81993
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dar es Salaam,2025-10-06 20:00:42+03:00,39.27996,-6.82
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dar es Salaam,2025-10-06 20:00:47+03:00,39.27995,-6.82
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dar es Salaam,2025-10-06 20:00:46+03:00,39.27999,-6.82
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dodoma,2025-10-06 13:24:02+03:00,35.74,-6.20001
947aa495-ff0a-4fcd-8c7a-9da46f2d7a76,2025-10-06,Dodoma,2025-10-06 13:40:03+03:00,35.74008,-6.19993
30786B9B-4F99-4F96-823C-004D10178864,2025-10-05,Dar es Salaam,2025-10-05 21:31:32+03:00,39.28994,-6.82006
30786B9B-4F99-4F96-823C-004D10178864,2025-10-05,Dodoma,2025-10-05 15:03:08+03:00,35.76001,-6.18995
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 17:44:06+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 18:24:16+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 17:18:36+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 18:10:57+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 17:06:20+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 17:24:42+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dar es Salaam,2025-10-01 17:32:57+03:00,39.29,-6.82
fb3d621b-ac01-4756-93ca-93d149e995ae,2025-10-01,Dodoma,2025-10-01 05:52:45+03:00,35.78,-6.16
bcc7eb45-3dfd-46d0-b151-d8b7b167ba75,2025-10-01,Dar es Salaam,2025-10-01 11:31:45+03:00,39.31003,-6.82998
bcc7eb45-3dfd-46d0-b151-d8b7b167ba75,2025-10-01,Dodoma,2025-10-01 11:34:21+03:00,35.74004,-6.15995
d4b43528-2253-41fa-a1f5-bb1efdadb7bb,2025-10-03,Dar es Salaam,2025-10-03 16:02:23+03:00,39.2756954,-6.8193794
d4b43528-2253-41fa-a1f5-bb1efdadb7bb,2025-10-03,Dar es Salaam,2025-10-03 11:16:26+03:00,39.2778212,-6.822479
d4b43528-2253-41fa-a1f5-bb1efdadb7bb,2025-10-03,Dar es Salaam,2025-10-03 15:10:06+03:00,39.2778621,-6.8224854
d4b43528-2253-41fa-a1f5-bb1efdadb7bb,2025-10-03,Dar es Salaam,2025-10-03 15:01:33+03:00,39.2778695,-6.8224868
d4b43528-2253-41fa-a1f5-bb1efdadb7bb,2025-10-03,Dar es Salaam,2025-10-03 16:12:43+03:00,39.2760678,-6.8221079
